id_operacion,importe_operacion,saldo_medio_cliente,num_operaciones_30d,importe_total_30d,antiguedad_cliente_meses,score_crediticio,ratio_ingresos_deuda,num_alertas_previas,dias_desde_ultima_revision,porcentaje_operaciones_internacionales,canal_operacion,tipo_cliente,pais_riesgo,producto,segmento_riesgo_cliente,riesgo_auditoria
2104,405.87,5302.72,18,4603.01,25.0,654.0,0.253,0,13.0,0.23,cajero,banca_privada,bajo,tarjeta,bajo,0
2105,573.49,3281.95,15,3537.21,49.0,645.0,0.378,0,271.0,0.136,web,particular,bajo,transferencia,medio,0
2106,1125.78,1890.91,23,13499.67,32.0,690.0,0.317,0,299.0,0.124,oficina,particular,bajo,transferencia,bajo,0
2107,952.22,2947.71,21,7086.26,175.0,616.0,0.144,1,184.0,0.056,oficina,empresa,bajo,cuenta,bajo,0
2108,802.74,8237.79,19,667.35,66.0,714.0,0.222,0,251.0,0.046,api,particular,bajo,cuenta,medio,0
2109,1545.01,7631.59,16,7071.24,75.0,708.0,0.274,1,109.0,0.04,app,particular,bajo,cuenta,bajo,0
2110,1812.33,14195.24,19,18751.88,45.0,407.0,0.585,2,157.0,0.059,app,particular,bajo,transferencia,medio,1
2111,2110.6,11283.3,24,12220.62,144.0,794.0,0.414,1,25.0,0.063,web,particular,bajo,tarjeta,bajo,0
2112,784.27,1507.79,18,7791.58,95.0,722.0,0.17,2,212.0,0.222,web,pyme,medio,cuenta,medio,0
2113,1955.32,10269.24,20,16407.57,71.0,665.0,0.228,1,72.0,0.024,app,particular,bajo,tarjeta,bajo,0
2114,28.41,11770.31,16,0.0,45.0,610.0,0.152,0,27.0,0.066,web,pyme,bajo,tarjeta,alto,0
2115,867.33,3629.14,19,7039.8,125.0,739.0,0.229,0,14.0,0.08,app,particular,bajo,tarjeta,medio,0
2116,1583.88,20631.19,16,11390.31,67.0,626.0,0.633,0,39.0,0.232,cajero,pyme,medio,tarjeta,medio,0
2117,213.15,3187.92,18,5619.79,69.0,643.0,0.249,0,204.0,0.072,app,particular,bajo,tarjeta,medio,0
2118,2781.93,17345.93,19,33052.04,79.0,654.0,0.118,0,127.0,0.076,app,particular,alto,tarjeta,bajo,0
2119,62.3,10877.01,13,0.0,113.0,647.0,0.258,0,60.0,0.107,app,banca_privada,medio,transferencia,bajo,0
2120,90.07,5033.65,21,0.0,110.0,658.0,0.285,0,13.0,0.018,app,pyme,bajo,prestamo,bajo,0
2121,786.64,2221.51,15,2856.7,36.0,539.0,0.192,1,161.0,0.133,app,particular,bajo,prestamo,bajo,0
2122,39.24,3384.48,22,2311.02,66.0,716.0,0.254,0,194.0,0.145,app,particular,bajo,cuenta,bajo,0
2123,766.38,3071.77,15,4487.94,60.0,610.0,0.16,0,88.0,0.122,app,particular,medio,inversion,bajo,0
2124,3294.4,36682.86,20,9313.15,67.0,667.0,0.184,2,158.0,0.077,app,banca_privada,alto,cuenta,bajo,0
2125,726.07,17677.34,21,5326.75,104.0,638.0,0.196,0,83.0,0.084,app,particular,medio,prestamo,medio,0
2126,320.13,16339.88,26,5810.74,121.0,678.0,0.103,0,62.0,0.182,app,empresa,medio,transferencia,medio,0
2127,2326.75,8311.24,22,15147.27,37.0,665.0,0.286,0,97.0,0.104,app,particular,bajo,tarjeta,bajo,0
2128,57.51,3665.99,20,499.04,43.0,644.0,0.3,0,1.0,0.2,app,pyme,bajo,cuenta,medio,0
2129,1212.78,12509.65,20,4580.7,49.0,692.0,0.355,1,42.0,0.191,app,particular,bajo,transferencia,medio,0
2130,710.36,2378.05,16,0.0,105.0,755.0,0.351,0,204.0,0.043,app,particular,bajo,tarjeta,bajo,0
2131,124.89,27484.89,15,294.72,99.0,706.0,0.214,1,76.0,0.06,app,empresa,bajo,inversion,bajo,0
2132,449.95,1307.57,16,787.31,10.0,770.0,0.041,1,75.0,0.283,oficina,particular,bajo,transferencia,bajo,0
2133,754.63,2061.51,14,1155.64,71.0,784.0,0.165,1,25.0,0.128,api,empresa,bajo,transferencia,bajo,0
2134,998.44,11277.31,20,5355.23,24.0,642.0,0.392,0,64.0,0.17,cajero,particular,bajo,prestamo,bajo,0
2135,5855.53,4435.55,27,51793.66,51.0,818.0,0.243,0,62.0,0.22,web,particular,bajo,tarjeta,bajo,0
2136,553.14,20348.05,22,4728.84,18.0,646.0,0.147,0,39.0,0.02,web,empresa,bajo,inversion,medio,0
2137,507.55,20682.87,21,4265.47,57.0,570.0,0.247,1,59.0,0.162,app,particular,bajo,transferencia,medio,0
2138,363.97,518.49,17,6051.5,58.0,699.0,0.262,0,115.0,0.027,oficina,particular,bajo,cuenta,medio,0
2139,327.7,2584.02,15,0.0,36.0,728.0,0.058,0,160.0,0.07,oficina,particular,bajo,prestamo,bajo,0
2140,6196.41,2528.39,17,68063.18,56.0,847.0,0.078,1,8.0,0.075,cajero,particular,bajo,cuenta,bajo,0
2141,2477.63,14516.59,23,5887.98,49.0,753.0,0.353,1,159.0,0.057,cajero,empresa,bajo,inversion,bajo,0
2142,135.16,1484.47,14,0.0,65.0,789.0,0.122,0,122.0,0.094,web,particular,bajo,prestamo,bajo,0
2143,959.95,533.1,15,5727.09,14.0,787.0,0.29,0,62.0,0.134,oficina,particular,bajo,tarjeta,bajo,0
2144,422.78,2135.02,19,1450.08,31.0,631.0,0.323,0,22.0,0.058,oficina,particular,bajo,inversion,bajo,0
2145,899.48,10306.4,19,5705.97,72.0,725.0,0.453,1,227.0,0.107,app,pyme,bajo,tarjeta,bajo,0
2146,40.34,41684.05,20,3035.69,41.0,627.0,0.213,0,106.0,0.167,cajero,empresa,bajo,tarjeta,bajo,0
2147,108.61,1125.89,15,1290.81,28.0,689.0,0.731,1,113.0,0.064,app,pyme,medio,tarjeta,bajo,0
2148,602.21,2481.71,15,4539.96,32.0,686.0,0.324,0,22.0,0.251,api,particular,bajo,cuenta,bajo,0
2149,1656.9,6832.36,16,1979.96,132.0,709.0,0.304,1,60.0,0.078,oficina,particular,bajo,cuenta,bajo,0
2150,638.08,17416.07,21,8588.68,21.0,819.0,0.185,0,145.0,0.157,app,particular,medio,prestamo,bajo,0
2151,179.71,47143.17,20,22.03,36.0,794.0,0.253,0,315.0,0.009,web,empresa,bajo,cuenta,bajo,0
2152,1268.48,8371.76,12,13656.2,61.0,681.0,0.306,1,85.0,0.068,app,particular,bajo,inversion,bajo,0
2153,536.67,12671.61,16,0.0,59.0,650.0,0.106,0,7.0,0.147,oficina,particular,bajo,tarjeta,medio,0
2154,528.01,6448.84,15,4489.4,55.0,784.0,0.047,0,78.0,0.063,oficina,particular,bajo,tarjeta,bajo,0
2155,269.33,25622.18,20,1240.88,37.0,700.0,0.112,2,178.0,0.318,web,banca_privada,bajo,cuenta,bajo,0
2156,4071.24,3425.47,23,41646.18,43.0,793.0,0.15,0,55.0,0.345,cajero,particular,bajo,tarjeta,bajo,0
2157,538.39,6047.05,14,2093.82,49.0,482.0,0.361,1,6.0,0.087,app,particular,bajo,transferencia,bajo,0
2158,2543.16,664.91,21,32577.64,24.0,683.0,0.189,0,77.0,0.332,app,empresa,bajo,inversion,medio,1
2159,528.39,12566.33,18,2028.87,126.0,790.0,0.249,1,6.0,0.023,app,banca_privada,alto,cuenta,bajo,0
2160,99.01,29620.89,22,0.0,39.0,577.0,0.211,0,322.0,0.14,app,particular,bajo,cuenta,alto,0
2161,1118.84,11673.64,20,8370.28,87.0,555.0,0.162,0,174.0,0.342,web,pyme,medio,cuenta,bajo,0
2162,1397.52,2812.89,17,7400.51,62.0,558.0,0.496,1,61.0,0.27,app,particular,bajo,prestamo,alto,1
2163,135.69,1461.39,24,2600.04,70.0,691.0,0.212,1,260.0,0.336,app,particular,bajo,cuenta,bajo,0
2164,2442.83,32637.24,15,6153.2,68.0,622.0,0.13,0,97.0,0.418,web,particular,bajo,cuenta,bajo,0
2165,447.38,2236.55,23,317.77,28.0,714.0,0.708,0,50.0,0.086,cajero,pyme,bajo,transferencia,bajo,0
2166,3054.78,4290.23,18,39534.8,102.0,763.0,0.175,1,52.0,0.168,app,pyme,bajo,transferencia,bajo,0
2167,977.03,1399.08,19,7258.23,19.0,625.0,0.427,0,14.0,0.179,cajero,particular,bajo,tarjeta,bajo,0
2168,327.97,9511.48,19,389.52,35.0,725.0,0.458,1,42.0,0.013,web,particular,bajo,prestamo,alto,0
2169,414.97,36340.48,15,3348.72,60.0,688.0,0.093,0,205.0,0.342,app,pyme,bajo,transferencia,medio,0
2170,5173.16,6780.24,24,55373.65,48.0,509.0,0.314,0,356.0,0.171,web,particular,bajo,cuenta,alto,1
2171,1809.62,22908.05,23,11759.33,37.0,598.0,0.424,1,4.0,0.065,app,pyme,bajo,prestamo,bajo,0
2172,1023.88,2407.98,16,15398.52,98.0,724.0,0.545,0,425.0,0.086,app,pyme,bajo,tarjeta,bajo,0
2173,2066.98,5470.84,19,10419.92,74.0,732.0,0.168,1,328.0,0.131,web,particular,bajo,tarjeta,medio,0
2174,2142.25,7240.93,23,25097.15,66.0,561.0,0.079,2,121.0,0.136,app,particular,bajo,tarjeta,bajo,0
2175,2738.79,2690.56,13,28543.04,51.0,669.0,0.08,1,29.0,0.047,app,particular,bajo,transferencia,bajo,0
2176,4814.96,2306.2,18,39127.18,74.0,497.0,0.104,0,15.0,0.096,web,particular,bajo,tarjeta,bajo,0
2177,3641.67,3143.75,16,41172.77,87.0,678.0,0.275,0,10.0,0.196,app,particular,alto,transferencia,bajo,0
2178,7869.7,4649.74,21,106789.0,41.0,731.0,0.228,0,162.0,0.001,cajero,pyme,bajo,tarjeta,medio,0
2179,454.09,3558.73,21,4002.85,27.0,546.0,0.135,1,30.0,0.217,app,empresa,bajo,tarjeta,bajo,0
2180,381.97,21861.26,23,1056.35,24.0,594.0,0.065,1,137.0,0.187,api,particular,alto,transferencia,bajo,1
2181,7676.51,695.91,20,55965.61,107.0,566.0,0.209,0,171.0,0.154,oficina,pyme,bajo,tarjeta,bajo,0
2182,1116.36,6631.12,18,2997.36,30.0,695.0,0.231,1,165.0,0.25,api,particular,bajo,prestamo,bajo,0
2183,526.27,1247.41,26,5897.02,30.0,745.0,0.301,0,92.0,0.137,cajero,pyme,bajo,prestamo,bajo,0
2184,408.28,16581.62,21,5286.27,86.0,821.0,0.138,0,37.0,0.087,app,particular,bajo,transferencia,bajo,0
2185,1279.33,2759.72,15,2257.82,59.0,551.0,0.194,0,81.0,0.131,web,particular,bajo,prestamo,bajo,0
2186,337.94,5690.46,23,5155.2,131.0,677.0,0.039,0,217.0,0.023,app,particular,medio,prestamo,bajo,0
2187,270.57,22615.85,20,0.0,46.0,765.0,0.096,1,46.0,0.015,oficina,particular,bajo,transferencia,medio,0
2188,907.28,1136.89,19,6866.29,59.0,705.0,0.096,0,131.0,0.191,web,banca_privada,bajo,inversion,bajo,0
2189,982.81,23187.33,18,8936.44,51.0,563.0,0.192,0,15.0,0.009,app,particular,bajo,transferencia,medio,0
2190,1106.09,9858.02,15,11150.43,106.0,664.0,0.261,0,123.0,0.141,cajero,particular,bajo,cuenta,medio,0
2191,265.51,3813.35,22,4175.77,56.0,766.0,0.077,0,20.0,0.039,app,particular,medio,prestamo,bajo,0
2192,329.39,562.09,27,254.11,50.0,681.0,0.201,0,123.0,0.166,web,particular,medio,tarjeta,medio,0
2193,2120.76,39125.52,11,4618.05,53.0,738.0,0.38,0,246.0,0.008,oficina,particular,medio,tarjeta,bajo,0
2194,772.26,4248.93,17,4182.07,10.0,760.0,0.374,0,99.0,0.134,app,particular,bajo,prestamo,bajo,0
2195,5800.32,11272.54,17,30592.69,19.0,561.0,0.095,0,16.0,0.417,web,particular,medio,cuenta,medio,1
2196,883.14,7011.75,15,9995.15,34.0,610.0,0.465,0,184.0,0.239,oficina,empresa,bajo,transferencia,bajo,0
2197,573.41,47650.29,27,2177.83,62.0,620.0,0.434,0,180.0,0.018,app,particular,bajo,tarjeta,medio,0
2198,116.93,2029.57,21,0.0,75.0,671.0,0.212,1,28.0,0.371,web,particular,bajo,transferencia,bajo,0
2199,258.94,17119.63,18,0.0,79.0,673.0,0.32,0,40.0,0.017,app,particular,bajo,tarjeta,bajo,0
2200,257.25,38018.97,18,0.0,74.0,756.0,0.387,0,343.0,0.093,web,empresa,bajo,cuenta,bajo,0
2201,977.14,1823.75,8,9211.01,69.0,614.0,0.095,2,101.0,0.04,app,empresa,bajo,prestamo,bajo,0
2202,126.48,4898.17,20,0.0,52.0,806.0,0.149,0,305.0,0.133,cajero,particular,medio,transferencia,bajo,0
2203,815.17,8456.77,16,3007.02,75.0,801.0,0.269,0,371.0,0.229,cajero,particular,bajo,prestamo,bajo,0
2204,907.13,12461.2,18,0.0,51.0,756.0,0.156,1,268.0,0.001,app,particular,bajo,transferencia,medio,0
2205,154.71,10632.47,15,0.0,121.0,825.0,0.061,0,21.0,0.327,app,particular,bajo,transferencia,medio,0
2206,564.32,17372.38,22,7480.94,57.0,665.0,0.4,0,64.0,0.135,web,empresa,bajo,cuenta,alto,0
2207,272.73,6083.79,15,6564.21,33.0,554.0,0.159,0,5.0,0.13,oficina,empresa,bajo,cuenta,alto,1
2208,908.66,8961.56,19,4115.83,193.0,571.0,0.565,0,106.0,0.058,web,particular,bajo,cuenta,bajo,0
2209,476.52,1777.36,16,7235.57,14.0,696.0,0.413,1,8.0,0.375,app,empresa,bajo,cuenta,medio,1
2210,2961.87,2163.69,23,36563.31,44.0,647.0,0.214,0,80.0,0.067,app,pyme,bajo,tarjeta,bajo,0
2211,68.22,5467.4,15,0.0,58.0,618.0,0.349,2,29.0,0.092,api,pyme,alto,cuenta,medio,1
2212,3124.27,4227.0,16,38747.08,5.0,749.0,0.387,1,188.0,0.193,web,pyme,medio,tarjeta,bajo,0
2213,128.95,11808.87,21,1953.0,59.0,669.0,0.449,0,77.0,0.083,cajero,particular,bajo,tarjeta,medio,0
2214,1851.06,934.43,12,26339.71,39.0,568.0,0.222,0,29.0,0.017,web,empresa,bajo,prestamo,medio,0
2215,152.89,9587.22,12,2350.53,41.0,579.0,0.626,0,32.0,0.026,cajero,particular,bajo,inversion,alto,0
2216,1205.98,12845.73,19,4289.38,70.0,765.0,0.108,1,311.0,0.02,app,particular,bajo,prestamo,bajo,0
2217,2146.28,654.87,17,18563.41,18.0,558.0,0.139,2,268.0,0.178,app,particular,bajo,tarjeta,bajo,0
2218,445.36,31952.25,20,3436.03,64.0,567.0,0.293,1,29.0,0.234,cajero,pyme,bajo,tarjeta,bajo,0
2219,1299.19,42773.75,27,12527.88,110.0,778.0,0.352,0,152.0,0.029,cajero,particular,bajo,cuenta,medio,0
2220,310.67,18082.4,14,0.0,51.0,744.0,0.113,0,58.0,0.24,app,particular,bajo,tarjeta,medio,0
2221,2627.91,4808.01,19,23698.91,89.0,805.0,0.122,0,123.0,0.106,app,pyme,medio,prestamo,bajo,0
2222,257.76,4533.9,21,0.0,63.0,751.0,0.57,1,50.0,0.259,web,particular,bajo,inversion,medio,0
2223,279.2,3352.18,15,9856.83,24.0,731.0,0.157,0,181.0,0.334,app,particular,bajo,tarjeta,bajo,0
2224,776.35,5959.13,13,6529.31,14.0,701.0,0.073,0,30.0,0.024,app,particular,alto,cuenta,medio,0
2225,1826.05,3811.94,18,607.6,56.0,703.0,0.11,3,25.0,0.078,cajero,pyme,bajo,cuenta,medio,0
2226,314.81,8449.49,9,0.0,23.0,772.0,0.215,2,43.0,0.181,app,particular,bajo,prestamo,medio,0
2227,588.12,6215.62,22,998.75,87.0,606.0,0.172,2,52.0,0.047,oficina,particular,bajo,inversion,medio,0
2228,491.28,10932.64,27,1053.79,61.0,657.0,0.216,3,6.0,0.426,app,particular,bajo,tarjeta,medio,1
2229,2583.54,4100.0,16,11790.44,121.0,588.0,0.734,1,218.0,0.117,app,empresa,bajo,tarjeta,bajo,0
2230,2069.23,2165.32,18,689.11,34.0,699.0,0.343,0,119.0,0.149,web,pyme,bajo,cuenta,bajo,0
2231,247.05,19598.25,10,2625.05,29.0,738.0,0.209,0,13.0,0.101,app,particular,bajo,prestamo,bajo,0
2232,25.63,2205.1,19,0.0,74.0,721.0,0.112,0,175.0,0.067,web,empresa,bajo,cuenta,bajo,0
2233,102.98,5034.35,21,51.67,101.0,595.0,0.116,1,82.0,0.042,app,pyme,bajo,cuenta,bajo,0
2234,3590.3,5109.09,18,11806.71,94.0,776.0,0.048,0,96.0,0.023,cajero,pyme,bajo,prestamo,bajo,0
2235,4835.14,6632.37,18,41230.45,115.0,627.0,0.227,0,138.0,0.283,oficina,particular,bajo,cuenta,bajo,0
2236,463.74,5309.55,21,1332.83,75.0,658.0,0.551,0,45.0,0.175,cajero,particular,bajo,cuenta,medio,0
2237,537.85,4212.97,20,4949.51,47.0,763.0,0.43,1,311.0,0.057,app,pyme,bajo,cuenta,bajo,0
2238,771.37,7314.37,22,4421.86,46.0,685.0,0.374,0,687.0,0.067,app,particular,medio,cuenta,bajo,0
2239,733.4,2351.43,18,11978.89,99.0,661.0,0.346,1,14.0,0.167,app,particular,bajo,prestamo,medio,0
2240,3049.12,4835.05,16,43282.28,102.0,894.0,0.295,0,31.0,0.107,web,particular,bajo,tarjeta,medio,0
2241,2900.58,6524.77,13,24163.61,93.0,707.0,0.409,0,305.0,0.09,app,particular,bajo,prestamo,bajo,0
2242,177.74,1010.08,15,0.0,50.0,683.0,0.1,2,148.0,0.202,app,particular,bajo,tarjeta,medio,0
2243,278.36,21684.93,16,1337.23,9.0,659.0,0.262,2,54.0,0.031,app,particular,bajo,tarjeta,bajo,0
2244,850.87,48048.54,12,205.87,81.0,648.0,0.224,0,162.0,0.033,app,particular,bajo,cuenta,medio,0
2245,6992.15,11114.01,14,76579.79,6.0,686.0,0.097,0,101.0,0.069,app,pyme,bajo,prestamo,medio,0
2246,1221.86,4090.63,17,0.0,75.0,614.0,0.408,0,32.0,0.093,app,particular,alto,tarjeta,bajo,0
2247,951.72,4288.95,14,12214.13,75.0,611.0,0.205,0,58.0,0.19,app,particular,bajo,transferencia,alto,0
2248,471.66,2122.51,12,5588.04,73.0,646.0,0.531,1,10.0,0.149,web,particular,bajo,tarjeta,medio,0
2249,224.84,28559.65,14,1333.13,57.0,739.0,0.509,0,89.0,0.106,app,particular,bajo,transferencia,alto,0
2250,272.12,1572.96,17,2068.81,43.0,767.0,0.176,0,88.0,0.014,app,pyme,bajo,tarjeta,bajo,0
2251,295.24,15310.46,15,0.0,27.0,530.0,0.171,0,76.0,0.139,web,particular,bajo,transferencia,bajo,0
2252,2681.64,3758.03,20,13484.51,197.0,705.0,0.626,1,26.0,0.233,oficina,empresa,bajo,tarjeta,medio,0
2253,3027.64,22983.27,16,21104.63,42.0,666.0,0.19,1,68.0,0.165,app,banca_privada,bajo,inversion,bajo,0
2254,2271.44,11644.36,16,8775.84,76.0,897.0,0.209,0,26.0,0.023,web,particular,bajo,transferencia,medio,0
2255,386.77,14558.64,10,5766.64,30.0,659.0,0.437,0,175.0,0.204,api,pyme,bajo,tarjeta,bajo,0
2256,682.56,7138.54,17,8786.68,62.0,584.0,0.121,0,279.0,0.08,web,particular,bajo,transferencia,bajo,0
2257,21270.9,31611.44,28,85632.08,67.0,746.0,0.14,0,96.0,0.014,cajero,particular,bajo,cuenta,bajo,0
2258,1647.85,1185.76,16,20110.78,18.0,743.0,0.333,0,203.0,0.094,oficina,particular,bajo,transferencia,medio,0
2259,498.59,1060.41,5,2949.67,17.0,661.0,0.526,1,76.0,0.007,app,particular,bajo,tarjeta,bajo,0
2260,221.09,1288.91,20,309.48,74.0,718.0,0.204,1,54.0,0.242,web,particular,medio,tarjeta,bajo,0
2261,1737.73,3763.26,13,3528.98,48.0,776.0,0.345,3,154.0,0.218,web,particular,bajo,cuenta,bajo,0
2262,1067.69,2915.08,23,5561.63,23.0,790.0,0.383,0,191.0,0.234,api,particular,medio,transferencia,medio,1
2263,300.72,3502.24,19,0.0,17.0,727.0,0.346,0,59.0,0.001,web,particular,bajo,inversion,bajo,0
2264,1487.16,31481.48,22,7988.99,58.0,625.0,0.228,0,185.0,0.069,app,particular,bajo,tarjeta,bajo,0
2265,225.38,3252.61,12,4315.49,108.0,571.0,0.242,0,167.0,0.111,web,pyme,bajo,cuenta,medio,0
2266,5364.99,15040.86,22,8860.92,69.0,624.0,0.325,0,51.0,0.135,app,particular,bajo,transferencia,bajo,0
2267,503.11,6515.96,11,0.0,67.0,763.0,0.108,0,297.0,0.082,oficina,particular,bajo,tarjeta,medio,0
2268,1849.96,17961.75,16,4190.89,66.0,727.0,0.201,1,6.0,0.06,web,particular,bajo,inversion,bajo,0
2269,3491.2,8719.16,7,36486.42,26.0,525.0,0.704,0,138.0,0.044,oficina,pyme,bajo,tarjeta,medio,0
2270,337.0,8613.65,20,2464.5,9.0,513.0,0.153,0,185.0,0.041,cajero,pyme,bajo,prestamo,bajo,0
2271,1248.2,4535.26,16,332.45,38.0,461.0,0.132,0,39.0,0.181,web,particular,medio,cuenta,bajo,0
2272,8850.58,2387.91,23,81405.76,27.0,719.0,0.43,0,72.0,0.189,web,particular,bajo,inversion,bajo,0
2273,4523.92,1237.14,17,8284.82,29.0,650.0,0.237,2,136.0,0.222,oficina,particular,medio,prestamo,bajo,0
2274,67.43,11155.47,12,5386.51,84.0,649.0,0.314,1,2.0,0.005,cajero,particular,alto,inversion,medio,1
2275,1314.95,39349.76,26,19545.1,99.0,676.0,0.223,0,76.0,0.019,cajero,particular,bajo,tarjeta,bajo,0
2276,3945.54,3478.34,24,5492.89,15.0,643.0,0.455,0,12.0,0.113,app,particular,bajo,tarjeta,bajo,0
2277,2546.51,5892.86,19,33807.36,13.0,633.0,0.125,0,144.0,0.204,web,empresa,bajo,cuenta,alto,1
2278,1399.36,2145.72,17,17070.84,86.0,801.0,0.433,1,141.0,0.279,app,particular,bajo,transferencia,bajo,0
2279,4278.91,5264.95,15,3271.25,75.0,749.0,0.526,2,6.0,0.192,cajero,particular,medio,cuenta,medio,0
2280,868.63,4272.51,14,7674.74,52.0,760.0,0.133,1,67.0,0.188,web,particular,medio,tarjeta,medio,0
2281,20477.05,3050.42,15,264953.9,154.0,812.0,0.084,0,85.0,0.098,web,particular,bajo,prestamo,medio,0
2282,284.65,2177.13,17,3228.47,99.0,775.0,0.4,0,34.0,0.213,app,empresa,bajo,cuenta,medio,0
2283,1132.71,16596.89,23,16614.27,79.0,595.0,0.141,0,5.0,0.019,app,banca_privada,bajo,transferencia,bajo,0
2284,403.53,16653.41,12,1216.88,53.0,730.0,0.265,0,8.0,0.492,oficina,particular,bajo,transferencia,alto,1
2285,3510.17,24571.13,23,13768.3,24.0,525.0,0.104,0,91.0,0.021,app,empresa,bajo,tarjeta,bajo,0
2286,857.24,13879.92,15,8548.34,105.0,614.0,0.065,2,17.0,0.156,app,particular,bajo,prestamo,bajo,0
2287,97.59,2454.86,17,3180.76,28.0,763.0,0.391,1,81.0,0.05,cajero,particular,bajo,cuenta,bajo,0
2288,93.33,3220.78,15,0.0,70.0,627.0,0.218,0,88.0,0.007,oficina,particular,bajo,tarjeta,bajo,0
2289,111.35,8435.72,17,5193.74,120.0,718.0,0.344,0,46.0,0.285,app,particular,bajo,transferencia,medio,0
2290,88.27,2708.48,12,884.39,29.0,819.0,0.729,4,165.0,0.133,app,particular,medio,cuenta,alto,1
2291,1823.44,26706.19,22,7147.88,47.0,675.0,0.117,1,583.0,0.003,api,particular,bajo,inversion,bajo,0
2292,417.03,5897.87,17,1988.74,41.0,657.0,0.35,1,186.0,0.187,oficina,particular,bajo,tarjeta,bajo,0
2293,921.05,2423.55,18,6198.11,53.0,656.0,0.344,0,8.0,0.019,web,banca_privada,bajo,cuenta,medio,0
2294,1525.43,11489.35,15,6810.26,94.0,647.0,0.223,1,47.0,0.092,app,particular,bajo,tarjeta,bajo,0
2295,123.58,13240.73,17,0.0,27.0,641.0,0.16,0,88.0,0.036,app,particular,bajo,tarjeta,medio,0
2296,433.08,9375.71,14,594.56,43.0,670.0,0.016,1,73.0,0.223,app,empresa,bajo,inversion,bajo,0
2297,9919.73,13968.76,23,112886.67,19.0,710.0,0.306,0,41.0,0.06,oficina,particular,bajo,transferencia,bajo,0
2298,3164.92,8816.72,15,34315.75,65.0,658.0,0.269,0,81.0,0.154,app,particular,bajo,prestamo,bajo,0
2299,1497.18,29760.97,14,17797.0,42.0,657.0,0.24,1,123.0,0.08,app,particular,bajo,inversion,bajo,0
2300,1296.61,17336.22,13,9119.39,15.0,686.0,0.297,0,339.0,0.236,oficina,particular,bajo,tarjeta,medio,0
2301,714.59,3133.17,22,7702.43,64.0,584.0,0.519,1,2.0,0.148,cajero,particular,bajo,tarjeta,bajo,0
2302,231.92,3006.31,18,3133.65,76.0,663.0,0.436,0,115.0,0.106,oficina,particular,bajo,transferencia,bajo,0
2303,5579.81,5325.53,20,72619.84,44.0,737.0,0.262,0,335.0,0.117,web,particular,bajo,prestamo,bajo,0
2304,96.79,5920.1,17,3506.7,87.0,581.0,0.286,0,229.0,0.052,web,particular,medio,cuenta,medio,0
2305,130.65,3040.07,22,2667.64,44.0,723.0,0.508,1,151.0,0.018,web,empresa,bajo,transferencia,bajo,0
2306,841.85,2232.17,12,97.78,37.0,740.0,0.267,0,306.0,0.13,app,empresa,bajo,tarjeta,bajo,0
2307,833.9,4799.85,26,7945.44,25.0,834.0,0.22,2,20.0,0.095,web,particular,medio,tarjeta,medio,0
2308,4526.75,3089.21,11,11328.98,210.0,708.0,0.507,1,242.0,0.13,web,empresa,bajo,transferencia,medio,0
2309,69.59,6350.01,19,4600.11,71.0,617.0,0.179,0,151.0,0.291,web,empresa,medio,tarjeta,medio,0
2310,1247.55,604.02,14,5670.11,63.0,676.0,0.097,0,80.0,0.148,cajero,empresa,bajo,transferencia,bajo,0
2311,949.38,17747.33,12,9032.18,57.0,636.0,0.249,2,22.0,0.079,api,pyme,bajo,transferencia,bajo,0
2312,692.08,4300.58,12,3259.3,87.0,664.0,0.611,0,89.0,0.034,app,particular,medio,tarjeta,bajo,0
2313,146.46,8220.36,19,0.0,109.0,569.0,0.349,1,97.0,0.138,app,particular,bajo,cuenta,bajo,0
2314,440.28,548.75,19,0.0,63.0,674.0,0.354,1,125.0,0.539,app,empresa,bajo,transferencia,alto,1
2315,539.2,6502.95,25,4221.34,89.0,788.0,0.267,1,288.0,0.088,app,particular,bajo,tarjeta,alto,0
2316,11908.15,5184.95,15,29510.23,100.0,792.0,0.505,2,245.0,0.003,app,empresa,bajo,tarjeta,bajo,0
2317,1519.17,5662.65,20,21377.76,105.0,737.0,0.186,0,4.0,0.02,app,pyme,bajo,cuenta,alto,0
2318,187.59,7261.78,17,3856.69,51.0,613.0,0.274,1,13.0,0.387,oficina,particular,bajo,cuenta,alto,1
2319,4876.1,3415.2,25,16659.63,45.0,725.0,0.125,0,11.0,0.151,web,particular,alto,tarjeta,bajo,0
2320,1761.31,8720.75,22,23857.99,52.0,665.0,0.539,1,93.0,0.042,cajero,banca_privada,bajo,transferencia,bajo,0
2321,644.76,410.13,20,65.06,60.0,655.0,0.401,1,83.0,0.391,app,particular,bajo,tarjeta,bajo,0
2322,674.71,7875.17,16,3398.15,69.0,782.0,0.142,0,135.0,0.07,app,pyme,bajo,tarjeta,bajo,0
2323,402.22,7200.06,17,757.48,16.0,654.0,0.524,1,148.0,0.16,app,banca_privada,bajo,transferencia,medio,0
2324,894.53,28048.03,15,0.0,87.0,651.0,0.212,0,32.0,0.219,app,particular,bajo,tarjeta,bajo,0
2325,1359.79,7929.5,26,8517.55,33.0,721.0,0.087,0,211.0,0.046,app,particular,bajo,cuenta,medio,0
2326,814.49,592.08,27,10608.3,99.0,566.0,0.089,1,66.0,0.09,api,particular,alto,inversion,medio,1
2327,584.44,3750.85,16,2744.44,31.0,666.0,0.681,0,57.0,0.119,app,pyme,bajo,tarjeta,medio,0
