cliente_id,edad,antiguedad_cliente,ingresos_mensuales,situacion_laboral,estado_civil,nivel_estudios,provincia_riesgo,segmento_cliente,num_productos,saldo_medio_3m,limite_credito,deuda_total,cuota_mensual_prestamos,utilizacion_credito,porcentaje_ahorro,ratio_endeudamiento,retrasos_30d_12m,retrasos_60d_12m,retrasos_90d_12m,impagos_previos,consultas_credito_6m,nuevas_cuentas_12m,uso_banca_digital,alertas_fraude_12m,reclamaciones_12m,tiene_hipoteca,tiene_prestamo_personal,tiene_tarjeta_credito,tiene_seguro,score_interno,default,dias_mora_actual,recobro_gestionado,refinanciado_post
1649,39,11.7,2498.07,jubilado,soltero,postgrado,bajo,medio,2,2431.19,11071.31,4481.55,163.7,1.0,0.973,0.066,0,0,0,0,1,0,0.263,1,0,0,0,1,1,950,0,0,0,0
1650,26,6.6,3159.85,asalariado,divorciado,basicos,alto,alto,1,2373.13,9945.03,22259.45,714.64,0.491,0.751,0.226,1,1,0,0,1,2,0.81,0,0,0,0,1,1,884,0,0,0,0
1651,55,7.9,3995.4,temporal,viudo,medios,medio,alto,3,1084.23,10138.88,23060.75,296.22,0.564,0.271,0.074,2,0,0,0,4,2,0.676,0,0,1,0,1,0,873,0,0,0,0
1652,44,1.0,1776.62,desempleado,soltero,medios,medio,medio,1,1182.07,7314.54,10275.82,299.52,0.212,0.665,0.169,3,1,1,0,4,1,0.459,0,0,0,1,1,1,683,0,0,0,0
1653,41,5.1,2525.4,asalariado,casado,universitarios,bajo,medio,3,-534.75,8283.02,12542.75,185.65,0.276,-0.212,0.074,0,0,0,0,0,1,0.914,0,0,0,0,0,0,927,0,0,0,0
1654,63,18.8,2121.81,asalariado,casado,universitarios,alto,medio,3,2767.07,5853.14,15747.38,203.11,0.464,1.304,0.096,2,0,0,0,2,2,1.0,0,1,1,1,1,0,942,0,0,0,0
1655,24,6.7,4124.13,autonomo,soltero,medios,medio,alto,2,1863.19,11995.15,26884.73,449.62,0.337,0.452,0.109,1,0,0,0,3,2,0.524,0,2,0,0,1,1,860,0,0,0,0
1656,61,28.2,1137.22,asalariado,soltero,basicos,medio,bajo,6,1788.7,5133.77,3833.07,43.94,0.118,1.573,0.039,0,0,0,1,2,0,0.389,0,1,0,0,0,1,950,0,0,0,0
1657,51,10.1,1231.11,autonomo,casado,universitarios,bajo,bajo,2,2658.7,6918.46,5796.84,191.61,0.464,2.16,0.156,0,0,0,0,2,0,0.472,0,1,0,1,0,0,932,0,0,0,0
1658,47,17.8,1332.8,temporal,casado,basicos,alto,bajo,3,1310.85,5280.35,3480.65,47.72,0.301,0.984,0.036,2,0,0,0,0,1,0.975,0,1,0,1,0,0,950,0,0,0,0
1659,18,0.0,4723.3,jubilado,casado,universitarios,medio,alto,6,7288.11,13704.94,18249.43,239.99,0.266,1.543,0.051,2,0,0,0,2,2,0.901,0,1,0,0,1,1,884,0,0,0,0
1660,48,13.6,2153.45,asalariado,soltero,medios,bajo,medio,4,2181.36,9325.34,13568.24,349.78,0.589,1.013,0.162,0,0,0,0,3,1,0.8,0,0,0,0,1,0,924,0,0,0,0
1661,38,9.6,2225.75,asalariado,soltero,universitarios,medio,medio,1,2752.65,8273.39,13874.0,143.88,0.065,1.237,0.065,0,1,0,0,2,0,0.585,0,0,0,0,0,0,945,0,0,0,0
1662,62,22.9,1593.31,asalariado,casado,medios,medio,medio,3,2766.11,4294.3,11800.83,262.57,0.532,1.736,0.165,1,1,0,0,3,0,0.524,0,0,0,1,1,0,944,0,0,0,0
1663,41,8.9,1874.01,asalariado,soltero,universitarios,alto,medio,2,1637.42,7366.88,11750.82,251.48,0.599,0.874,0.134,0,0,0,0,3,1,0.933,0,0,1,0,0,1,950,0,0,0,0
1664,25,8.5,3133.63,jubilado,casado,medios,medio,alto,3,422.33,14378.89,6356.12,153.54,0.486,0.135,0.049,1,1,0,0,4,0,0.694,0,1,0,0,1,1,897,0,0,0,0
1665,35,12.2,7115.83,asalariado,divorciado,medios,bajo,alto,2,17497.64,32671.54,13479.19,422.79,0.416,2.459,0.059,2,0,0,0,4,2,1.0,0,0,0,0,1,1,922,0,0,0,0
1666,37,5.7,2354.41,autonomo,casado,medios,alto,medio,5,-1919.05,8652.22,6501.54,153.22,0.292,-0.815,0.065,2,1,0,0,2,0,0.588,0,0,1,0,1,1,889,0,0,0,0
1667,46,18.1,2227.12,temporal,soltero,postgrado,bajo,medio,2,217.9,10692.37,11361.18,159.2,0.312,0.098,0.071,0,0,0,0,0,1,1.0,0,0,1,0,1,1,950,0,0,0,0
1668,38,0.5,2455.15,asalariado,casado,medios,medio,medio,1,4483.42,11763.36,14517.98,551.64,0.155,1.826,0.225,1,0,0,0,2,2,0.429,0,0,0,0,1,0,844,0,0,0,0
1669,56,9.3,1697.65,desempleado,casado,basicos,bajo,medio,2,1017.23,5637.92,4083.47,115.12,0.37,0.599,0.068,2,0,1,0,3,2,0.396,1,1,0,0,1,0,836,0,0,0,0
1670,51,4.6,3824.82,temporal,casado,medios,bajo,alto,6,756.18,12396.57,12080.84,124.86,0.814,0.198,0.033,1,0,0,0,1,3,0.962,0,0,0,0,0,0,950,0,0,0,0
1671,35,14.7,1210.4,jubilado,viudo,medios,alto,bajo,3,3679.3,3796.01,3689.36,37.39,0.601,3.04,0.031,0,0,0,0,0,1,0.765,0,1,0,0,0,0,950,0,0,0,0
1672,65,24.0,2784.71,asalariado,soltero,universitarios,medio,medio,2,3055.81,13196.68,0.0,0.0,0.366,1.097,0.0,0,0,0,0,1,3,1.0,0,0,1,0,1,0,950,0,0,0,0
1673,45,4.6,1817.53,asalariado,casado,medios,medio,medio,5,3707.51,3451.02,11455.13,260.28,0.263,2.04,0.143,1,2,0,0,1,0,0.906,0,0,0,0,1,1,873,0,0,0,0
1674,30,4.0,1275.61,asalariado,soltero,universitarios,bajo,bajo,4,2438.49,5418.42,11529.03,392.28,0.117,1.912,0.308,1,0,0,0,0,0,0.627,0,0,0,0,1,0,879,0,0,0,0
1675,35,8.3,1453.38,asalariado,casado,medios,bajo,medio,2,2282.8,5556.77,3722.13,56.57,0.521,1.571,0.039,1,1,0,0,2,0,0.709,0,0,0,1,0,1,895,0,0,0,0
1676,59,13.1,1493.58,autonomo,soltero,medios,medio,medio,5,571.64,5606.5,2091.23,72.16,0.387,0.383,0.048,0,0,0,0,1,3,0.485,0,0,1,0,1,0,950,0,0,0,0
1677,58,23.7,1476.99,asalariado,soltero,basicos,medio,medio,2,2778.71,4999.76,6185.3,215.46,0.157,1.881,0.146,0,1,0,0,2,0,0.289,0,0,1,1,1,0,950,0,0,0,0
1678,53,18.1,2823.88,temporal,soltero,medios,medio,medio,3,38.85,13044.35,10552.9,157.74,0.594,0.014,0.056,2,1,0,0,1,0,0.72,0,2,0,1,1,0,950,0,0,0,0
1679,31,7.2,5670.62,asalariado,casado,medios,alto,alto,3,-159.66,12776.78,28097.53,571.32,0.106,-0.028,0.101,0,0,0,0,3,1,0.727,0,1,0,0,1,0,950,0,0,0,0
1680,33,1.0,2612.12,temporal,soltero,medios,bajo,medio,1,4035.17,5921.24,19243.92,401.46,0.758,1.545,0.154,0,0,0,0,1,0,0.134,0,1,0,0,1,1,837,0,0,0,0
1681,36,17.1,1659.69,desempleado,divorciado,medios,medio,medio,2,136.11,7652.63,5634.63,201.17,0.0,0.082,0.121,1,2,1,1,1,1,0.899,0,3,0,1,1,0,828,0,0,0,0
1682,61,9.4,3397.84,temporal,soltero,medios,medio,alto,3,7846.24,13631.66,7595.93,157.18,0.617,2.309,0.046,3,0,0,0,3,1,0.771,0,0,0,0,1,1,924,0,0,0,0
1683,42,17.9,2800.49,jubilado,casado,universitarios,medio,medio,2,6516.23,11534.3,15007.34,476.18,0.652,2.327,0.17,0,0,0,0,2,1,0.563,0,0,0,0,1,1,950,0,0,0,0
1684,50,10.4,1026.03,jubilado,casado,basicos,medio,bajo,3,1635.83,2982.71,5578.75,156.32,0.603,1.594,0.152,0,1,0,0,1,0,0.402,0,0,0,0,1,0,886,0,0,0,0
1685,24,3.7,1440.23,asalariado,casado,basicos,alto,medio,6,2042.86,9599.85,6131.38,163.62,0.663,1.418,0.114,0,1,1,0,5,0,0.717,0,1,0,0,0,0,760,0,0,0,0
1686,18,0.0,1628.14,autonomo,soltero,basicos,bajo,medio,3,797.22,5653.18,3224.23,37.62,0.2,0.49,0.023,1,0,0,0,1,0,0.518,0,0,0,0,1,1,876,0,0,0,0
1687,41,9.9,3196.94,asalariado,soltero,basicos,alto,alto,1,6393.64,9485.13,8731.42,216.3,0.392,2.0,0.068,0,0,0,0,5,3,0.799,0,1,0,0,1,1,945,0,0,0,0
1688,48,1.7,2255.23,asalariado,casado,universitarios,bajo,medio,4,2616.29,6354.11,8949.4,112.87,0.489,1.16,0.05,1,0,0,0,2,1,0.236,0,0,1,0,1,0,926,0,0,0,0
1689,44,10.9,2435.8,asalariado,soltero,basicos,medio,medio,3,1326.52,7181.61,7198.39,254.54,0.726,0.545,0.104,2,0,0,0,1,1,0.697,0,0,0,1,1,1,910,0,0,0,0
1690,47,17.4,2053.04,asalariado,soltero,basicos,bajo,medio,1,-377.92,5593.12,2265.87,72.0,0.147,-0.184,0.035,0,1,0,0,1,1,0.604,0,0,1,0,1,1,939,0,0,0,0
1691,40,9.0,3324.15,desempleado,divorciado,medios,medio,alto,3,7342.0,12440.37,24557.36,590.08,0.32,2.209,0.178,2,0,2,0,3,1,0.47,0,0,0,0,1,0,802,0,0,0,0
1692,45,4.2,1566.75,asalariado,casado,basicos,bajo,medio,3,1421.54,4795.77,3443.19,107.17,0.631,0.907,0.068,0,1,0,0,2,0,0.985,0,0,1,1,1,0,844,0,0,0,0
1693,47,6.4,777.39,asalariado,casado,universitarios,bajo,bajo,1,-131.74,2086.43,1953.88,46.71,0.584,-0.169,0.06,0,0,0,0,2,0,0.488,0,1,0,1,1,1,892,0,0,0,0
1694,38,13.4,1867.68,jubilado,casado,basicos,bajo,medio,3,45.15,4987.16,10074.97,130.5,0.337,0.024,0.07,2,1,0,0,0,1,0.559,0,0,1,1,1,1,931,0,0,0,0
1695,27,3.8,3783.27,asalariado,soltero,basicos,bajo,alto,5,3751.35,15290.67,12025.92,162.53,0.528,0.992,0.043,0,0,0,0,2,0,0.727,0,0,0,0,1,1,950,0,0,0,0
1696,38,9.4,2365.3,jubilado,casado,postgrado,alto,medio,3,2528.76,10127.93,6091.11,77.41,0.716,1.069,0.033,3,0,0,0,3,0,1.0,0,0,0,1,1,1,890,0,0,0,0
1697,57,11.9,1824.83,desempleado,casado,medios,bajo,medio,1,3861.31,7048.44,11293.02,370.89,0.379,2.116,0.203,2,0,0,0,2,1,0.597,0,0,0,1,1,1,927,0,0,0,0
1698,18,0.0,3209.49,temporal,casado,medios,bajo,alto,3,-720.96,8568.67,19802.43,674.07,0.27,-0.225,0.21,0,1,0,0,2,3,0.79,0,0,0,0,1,1,891,0,0,0,0
1699,34,8.2,1733.03,asalariado,soltero,universitarios,medio,medio,3,3597.31,5054.68,5481.24,83.79,0.394,2.076,0.048,1,0,0,0,4,0,0.835,1,1,0,0,1,1,888,0,0,0,0
1700,42,2.3,2217.41,jubilado,soltero,medios,bajo,medio,6,1363.06,7182.49,4610.92,160.77,0.528,0.615,0.073,0,0,0,0,1,0,0.505,0,0,0,1,1,1,936,0,0,0,0
1701,25,3.6,1506.01,jubilado,casado,medios,medio,medio,1,3068.59,5425.26,6082.93,141.36,0.151,2.038,0.094,1,0,0,1,4,2,0.66,0,0,0,1,0,1,754,0,0,0,0
1702,61,19.4,851.2,asalariado,soltero,medios,medio,bajo,2,850.22,4360.6,6733.19,113.5,0.517,0.999,0.133,1,0,0,0,1,1,1.0,0,0,0,0,1,0,950,0,0,0,0
1703,40,13.4,1738.59,asalariado,soltero,universitarios,alto,medio,6,2850.89,9051.47,6425.29,146.81,0.084,1.64,0.084,1,1,0,0,2,1,0.985,0,2,1,1,0,1,936,0,0,0,0
1704,46,19.3,1669.55,autonomo,soltero,basicos,bajo,medio,5,979.34,8177.69,10565.79,285.01,0.163,0.587,0.171,1,0,0,0,1,0,0.482,1,0,0,0,1,1,950,0,0,0,0
1705,33,5.5,2506.7,autonomo,casado,medios,medio,medio,2,1464.96,8927.15,10351.05,303.57,0.686,0.584,0.121,1,0,0,0,2,0,0.638,0,0,1,0,1,1,898,0,0,0,0
1706,35,2.7,3567.83,asalariado,soltero,basicos,medio,alto,4,3532.08,10480.36,18333.31,278.73,0.709,0.99,0.078,0,0,0,0,1,1,0.375,0,1,1,0,0,1,884,0,0,0,0
1707,41,6.7,1565.73,asalariado,divorciado,medios,medio,medio,1,-522.64,6553.93,4197.44,100.14,0.464,-0.334,0.064,2,0,0,0,3,0,0.83,0,0,1,0,0,1,833,0,0,0,0
1708,36,6.5,2139.99,asalariado,divorciado,universitarios,alto,medio,2,4591.71,9395.6,2911.22,98.35,0.073,2.146,0.046,1,0,0,0,4,3,0.848,0,0,0,0,1,0,882,0,0,0,0
1709,35,16.0,2764.35,autonomo,soltero,postgrado,medio,medio,1,5330.24,10035.3,18202.1,655.82,0.253,1.928,0.237,1,0,0,0,1,0,0.416,0,0,0,0,0,0,950,0,0,0,0
1710,31,7.7,3727.26,asalariado,soltero,universitarios,medio,alto,4,2026.05,15755.29,16743.39,239.5,0.6,0.544,0.064,1,0,1,0,3,1,0.755,0,0,0,0,1,0,877,0,0,0,0
1711,49,6.5,1780.42,asalariado,casado,medios,alto,medio,2,1842.64,8262.79,9106.51,319.12,0.214,1.035,0.179,1,0,0,1,2,1,0.266,0,0,0,0,0,1,833,0,0,0,0
1712,24,5.1,2335.96,asalariado,soltero,medios,medio,medio,2,5150.23,6998.91,3497.24,94.19,0.454,2.205,0.04,0,0,0,0,2,1,0.825,0,0,0,1,1,1,914,0,0,0,0
1713,56,10.5,1501.77,asalariado,soltero,universitarios,bajo,medio,3,1961.37,5417.01,6936.76,198.65,0.696,1.306,0.132,1,0,1,1,0,2,0.283,0,2,1,1,1,1,787,0,0,0,0
1714,46,6.7,4241.89,asalariado,casado,universitarios,medio,alto,2,8184.03,11297.32,10724.48,240.0,0.089,1.929,0.057,0,0,0,0,5,0,0.677,0,1,0,0,1,0,916,0,0,0,0
1715,39,3.6,2136.04,asalariado,casado,universitarios,bajo,medio,2,3059.2,8701.78,13320.15,385.99,0.415,1.432,0.181,1,0,0,1,4,1,0.471,1,0,0,0,1,1,765,0,0,0,0
1716,49,3.3,2380.8,asalariado,divorciado,medios,alto,medio,1,4108.95,11956.43,11232.56,270.62,0.693,1.726,0.114,0,0,0,0,5,0,0.958,0,1,0,0,1,0,848,0,0,0,0
1717,26,5.4,1291.64,jubilado,soltero,medios,bajo,bajo,4,898.24,3311.78,7368.77,267.77,0.345,0.695,0.207,0,0,0,0,6,0,0.756,0,0,0,0,0,1,898,0,0,0,0
1718,40,8.1,4563.59,temporal,soltero,medios,bajo,alto,3,-727.45,21479.11,24868.75,862.77,0.457,-0.159,0.189,1,0,0,0,0,1,0.294,0,0,0,0,1,1,950,0,0,0,0
1719,29,3.2,2259.4,asalariado,casado,universitarios,medio,medio,4,1263.94,11194.79,16843.35,530.0,0.173,0.559,0.235,0,0,0,0,1,0,0.777,0,1,0,0,1,1,950,0,0,0,0
1720,41,4.5,3737.11,asalariado,casado,medios,medio,alto,1,5747.62,10746.95,27469.65,863.87,0.456,1.538,0.231,0,1,0,0,2,1,0.708,0,0,0,0,0,1,872,0,0,0,0
1721,34,12.7,1447.64,asalariado,casado,universitarios,medio,medio,2,3520.47,7859.53,11150.09,324.13,0.367,2.432,0.224,0,1,0,0,2,1,0.381,0,0,0,1,1,1,920,0,0,0,0
1722,28,6.1,3563.41,desempleado,soltero,basicos,medio,alto,1,4858.5,14412.02,37822.06,1246.79,0.164,1.363,0.35,2,0,2,0,2,0,0.38,0,1,0,1,1,0,740,0,0,0,0
1723,29,8.1,5165.59,asalariado,casado,medios,bajo,alto,1,-3000.0,31029.71,43720.37,670.35,0.241,-0.581,0.13,0,0,0,1,2,0,0.52,0,0,0,0,1,1,831,0,0,0,0
1724,45,14.7,2493.75,asalariado,soltero,universitarios,bajo,medio,1,5051.55,10873.1,11269.48,380.75,0.497,2.026,0.153,0,0,0,0,1,3,0.127,0,0,0,1,1,1,950,0,0,0,0
1725,33,1.3,2281.15,autonomo,divorciado,basicos,medio,medio,2,5192.26,9574.97,4797.36,138.8,0.126,2.276,0.061,1,0,0,0,2,0,0.599,0,0,0,1,1,1,852,0,0,0,0
1726,27,5.3,3498.92,asalariado,soltero,basicos,medio,alto,4,6873.9,1211.14,15442.39,218.21,0.041,1.965,0.062,1,0,1,0,3,1,0.742,0,0,0,0,0,1,862,0,0,0,0
1727,43,0.0,3132.35,asalariado,divorciado,basicos,bajo,alto,4,-834.71,2476.82,7484.85,212.36,0.361,-0.266,0.068,2,1,0,0,2,2,0.81,0,0,0,0,1,0,891,0,0,0,0
1728,46,14.5,2160.13,desempleado,divorciado,universitarios,bajo,medio,3,2675.64,3855.92,17110.6,367.06,0.242,1.239,0.17,2,0,1,0,5,0,0.545,0,1,0,0,0,0,866,0,0,0,0
1729,40,11.0,1295.74,asalariado,casado,medios,medio,bajo,2,1185.77,4168.93,0.0,0.0,0.708,0.915,0.0,4,1,0,0,3,2,0.571,0,0,1,0,1,0,804,0,0,0,0
1730,26,0.0,2184.29,temporal,soltero,universitarios,medio,medio,4,2513.14,4478.51,6556.52,184.68,0.612,1.151,0.085,1,1,0,0,3,1,0.819,0,1,0,0,0,1,845,0,0,0,0
1731,55,11.8,1437.12,asalariado,casado,medios,bajo,medio,3,247.6,3193.65,8863.76,244.4,0.485,0.172,0.17,0,0,0,1,2,0,0.717,0,0,1,0,0,1,864,0,0,0,0
1732,41,14.7,1223.64,desempleado,soltero,basicos,medio,bajo,1,967.28,6608.06,7889.43,142.43,0.246,0.79,0.116,1,1,1,0,1,2,0.6,0,0,1,0,1,0,845,0,0,0,0
1733,59,14.5,1110.79,asalariado,soltero,universitarios,alto,bajo,3,862.43,4412.9,5530.39,221.14,0.268,0.776,0.199,1,0,1,0,2,0,0.46,0,0,1,0,0,0,876,0,0,0,0
1734,40,8.8,1780.57,asalariado,casado,medios,medio,medio,1,1870.63,9455.42,6526.31,92.17,0.456,1.051,0.052,0,0,0,0,0,2,0.758,0,0,0,1,1,1,950,0,0,0,0
1735,53,14.6,1618.62,asalariado,soltero,medios,bajo,medio,4,2737.05,4633.26,9432.25,248.42,0.503,1.691,0.153,0,0,0,0,2,0,0.659,0,1,1,0,0,0,950,0,0,0,0
1736,22,3.0,2158.56,asalariado,soltero,universitarios,bajo,medio,4,4795.41,9900.35,9599.71,308.6,0.37,2.222,0.143,0,0,1,1,2,0,0.637,1,1,0,0,1,1,711,0,0,0,0
1737,37,16.8,1203.99,asalariado,soltero,basicos,bajo,bajo,3,3056.68,3151.95,4070.92,117.3,0.373,2.539,0.097,1,0,0,0,3,1,0.664,0,0,0,0,1,1,950,0,0,0,0
1738,36,9.2,4639.93,temporal,soltero,basicos,medio,alto,3,7571.91,16367.92,17068.5,397.22,0.615,1.632,0.086,3,1,0,0,2,0,0.418,0,0,0,0,0,0,868,0,0,0,0
1739,63,5.4,1940.22,asalariado,casado,postgrado,medio,medio,3,243.05,8960.97,90.29,3.2,0.63,0.125,0.002,1,0,0,1,0,0,0.434,0,0,1,0,1,0,850,0,0,0,0
1740,35,16.8,5217.42,desempleado,soltero,universitarios,bajo,alto,1,146.23,24890.27,6373.68,209.87,0.188,0.028,0.04,1,0,1,0,3,3,0.431,0,0,0,0,1,1,950,0,0,0,0
1741,27,7.2,1233.45,asalariado,casado,medios,alto,bajo,6,834.75,5672.18,6865.88,191.88,0.571,0.677,0.156,1,0,0,0,2,1,0.345,0,0,0,1,1,0,950,0,0,0,0
1742,35,6.1,1320.8,temporal,soltero,universitarios,medio,bajo,2,2132.29,4903.49,4765.74,141.84,0.403,1.614,0.107,2,0,0,0,2,0,0.406,0,0,0,1,1,0,900,0,0,0,0
1743,33,10.1,1563.48,asalariado,soltero,universitarios,medio,medio,5,1708.32,4081.61,7727.2,192.86,0.338,1.093,0.123,0,0,0,0,1,0,0.657,0,0,0,0,1,1,950,0,0,0,0
1744,41,9.7,1703.12,temporal,soltero,basicos,bajo,medio,5,2671.17,5582.88,8996.73,330.89,0.423,1.568,0.194,0,0,0,0,2,1,0.753,0,0,0,0,1,0,941,0,0,0,0
1745,30,8.8,1715.58,desempleado,divorciado,basicos,medio,medio,1,3431.46,4613.71,7010.92,259.69,0.165,2.0,0.151,4,0,0,0,2,1,0.569,0,0,0,1,0,0,849,0,0,0,0
1746,30,5.1,3891.01,asalariado,soltero,postgrado,alto,alto,6,4003.66,13078.48,20509.03,469.84,0.395,1.029,0.121,0,0,0,0,1,1,0.892,1,1,0,1,0,1,928,0,0,0,0
1747,51,8.8,3679.39,autonomo,divorciado,universitarios,alto,alto,5,6596.98,24781.5,18511.67,535.64,0.483,1.793,0.146,1,1,0,1,0,0,0.946,1,0,0,0,0,1,889,0,0,0,0
1748,18,0.0,1439.76,asalariado,soltero,medios,bajo,medio,4,3278.57,4587.5,0.0,0.0,0.648,2.277,0.0,0,0,0,1,1,0,0.22,0,0,0,0,1,0,793,0,0,0,0
1749,50,13.3,2166.78,asalariado,divorciado,medios,medio,medio,5,3514.99,7085.01,16696.33,553.41,0.517,1.622,0.255,0,0,1,0,2,2,0.732,0,0,0,0,1,0,908,0,0,0,0
1750,53,17.5,1593.96,asalariado,soltero,medios,bajo,medio,4,4310.9,2218.23,10111.8,260.61,0.443,2.705,0.163,0,0,0,0,2,1,0.712,0,1,1,0,1,0,950,0,0,0,0
1751,53,13.5,865.86,desempleado,divorciado,basicos,bajo,bajo,3,386.39,4253.06,2488.0,66.64,0.429,0.446,0.077,2,0,0,0,1,0,0.366,0,0,0,0,1,1,945,0,0,0,0
1752,22,2.7,1664.4,asalariado,divorciado,universitarios,alto,medio,4,3141.28,4406.67,9290.77,97.62,0.713,1.887,0.059,1,1,0,0,1,1,0.674,0,0,0,1,1,0,831,0,0,0,0
1753,24,0.0,1791.83,temporal,casado,basicos,medio,medio,3,4839.47,6529.27,8536.92,331.32,0.476,2.701,0.185,1,1,0,1,0,0,0.571,0,1,0,0,1,1,791,0,0,0,0
1754,40,9.0,1646.26,asalariado,casado,basicos,medio,medio,1,1017.33,5538.36,2332.0,46.52,0.432,0.618,0.028,1,0,0,0,2,1,0.605,0,0,0,0,0,1,887,0,0,0,0
1755,42,7.2,1274.59,autonomo,soltero,universitarios,alto,bajo,1,1729.31,7049.06,10199.58,199.81,0.797,1.357,0.157,0,0,0,0,1,2,0.974,0,0,0,0,1,1,881,0,0,0,0
1756,23,6.5,1986.77,asalariado,casado,medios,bajo,medio,2,976.66,10908.87,7314.5,270.12,0.546,0.492,0.136,2,1,0,0,1,2,0.611,0,0,0,1,1,0,878,0,0,0,0
1757,55,20.6,2193.87,asalariado,soltero,medios,medio,medio,2,-1878.33,7766.79,8621.39,154.94,0.496,-0.856,0.071,0,0,0,0,0,0,0.452,0,1,0,1,1,0,950,0,0,0,0
1758,62,16.1,4631.79,asalariado,soltero,universitarios,medio,alto,5,7943.33,12092.85,36365.36,1062.02,0.5,1.715,0.229,2,0,0,0,0,0,0.774,1,0,0,0,1,0,950,0,0,0,0
1759,34,7.0,2463.03,asalariado,casado,basicos,bajo,medio,6,4202.39,6890.3,13298.4,223.75,0.347,1.706,0.091,0,0,0,0,3,1,0.565,0,0,0,0,1,0,911,0,0,0,0
1760,38,1.6,702.74,asalariado,soltero,basicos,bajo,bajo,1,988.63,2058.91,4927.16,183.59,0.431,1.407,0.261,0,0,0,0,1,2,0.877,0,0,0,0,0,0,832,0,0,0,0
1761,63,10.3,3690.49,asalariado,soltero,medios,medio,alto,2,8309.61,13353.32,17045.75,318.87,0.277,2.252,0.086,1,0,0,0,1,0,0.555,0,0,0,1,1,0,950,0,0,0,0
1762,46,6.1,4217.78,asalariado,divorciado,universitarios,bajo,alto,3,4845.81,19998.22,7391.37,194.05,0.194,1.149,0.046,0,1,0,0,3,1,0.922,0,1,0,1,1,0,910,0,0,0,0
1763,45,16.1,2050.9,asalariado,casado,postgrado,bajo,medio,5,3115.23,8894.1,7458.62,282.48,0.073,1.519,0.138,2,1,0,0,0,0,0.734,0,0,0,0,1,1,950,0,0,0,0
1764,44,10.3,1546.67,desempleado,casado,postgrado,bajo,medio,1,-225.97,5807.17,6594.14,158.32,0.42,-0.146,0.102,2,1,1,0,0,1,0.538,0,1,0,0,0,0,792,0,0,0,0
1765,18,6.0,3015.27,asalariado,soltero,postgrado,alto,alto,3,7633.27,9731.78,12210.77,156.5,0.619,2.532,0.052,1,0,0,0,3,0,0.555,1,1,1,0,1,0,853,0,0,0,0
1766,29,8.6,1553.95,asalariado,casado,universitarios,medio,medio,1,-1219.34,4231.23,8527.24,118.3,0.57,-0.785,0.076,0,0,0,0,3,2,0.728,0,1,0,1,1,1,921,0,0,0,0
1767,58,9.5,1197.56,asalariado,soltero,medios,medio,bajo,2,-135.16,4730.22,7631.4,122.0,0.495,-0.113,0.102,0,0,0,0,2,1,0.375,0,0,0,1,1,0,925,0,0,0,0
1768,28,3.9,2384.92,temporal,soltero,medios,medio,medio,1,2171.68,10031.35,9366.84,115.87,0.217,0.911,0.049,1,0,0,0,2,1,0.711,0,0,0,0,1,1,886,0,0,0,0
1769,55,15.2,3227.22,temporal,casado,basicos,bajo,alto,2,-1564.98,9691.9,23502.43,698.81,0.542,-0.485,0.217,3,0,0,0,1,2,0.567,0,1,0,0,1,1,932,1,30,0,0
1770,49,13.0,1659.93,jubilado,soltero,medios,bajo,medio,5,2656.34,4426.75,3348.13,81.12,0.852,1.6,0.049,2,1,0,0,4,0,0.632,0,0,1,0,0,1,936,0,0,0,0
1771,31,4.8,2476.07,asalariado,soltero,medios,medio,medio,1,174.52,12071.7,8952.15,196.7,0.407,0.07,0.079,1,0,0,0,2,0,0.756,1,0,0,0,0,0,879,0,0,0,0
1772,51,16.6,7038.41,asalariado,casado,medios,medio,alto,3,13311.71,9829.6,11010.67,267.98,0.372,1.891,0.038,0,0,0,1,2,3,0.507,1,1,1,0,1,1,950,0,0,0,0
1773,48,12.0,1688.71,asalariado,casado,medios,alto,medio,3,2972.28,5892.77,10917.55,301.65,0.803,1.76,0.179,3,0,0,0,2,1,0.733,0,0,1,0,1,1,870,0,0,0,0
1774,65,29.9,3056.27,temporal,divorciado,universitarios,medio,alto,5,-836.38,6097.82,10897.51,346.63,0.533,-0.274,0.113,1,1,0,1,0,1,0.543,0,0,0,0,0,1,950,0,0,0,0
1775,44,10.9,1882.37,asalariado,casado,medios,bajo,medio,3,3715.88,7662.2,10578.36,366.21,0.995,1.974,0.195,0,0,0,1,0,1,0.524,1,0,1,0,1,1,889,0,0,0,0
1776,44,12.8,3814.13,autonomo,casado,universitarios,medio,alto,3,6738.99,10961.51,21799.89,240.13,0.407,1.767,0.063,1,0,0,0,3,1,0.52,1,1,0,1,1,1,950,0,0,0,0
1777,29,9.3,2610.39,asalariado,casado,medios,bajo,medio,2,1675.54,6523.84,13454.58,265.5,0.346,0.642,0.102,1,0,0,0,1,0,0.223,0,0,0,0,1,0,950,0,0,0,0
1778,65,24.4,3191.58,asalariado,casado,universitarios,alto,alto,4,6014.78,7795.73,9021.68,316.3,0.297,1.885,0.099,0,0,0,0,3,1,0.0,0,0,1,0,0,1,950,0,0,0,0
1779,18,0.0,1541.19,asalariado,divorciado,postgrado,medio,medio,1,3985.12,2723.28,6270.97,153.09,0.312,2.586,0.099,0,0,0,0,0,2,1.0,0,2,0,0,0,1,853,0,0,0,0
